7200, 0.00325, 0.00017343890795018524
7300, 0.00308, 0.0001727324997773394
7400, 0.00314, 0.0001720183208817616
7500, 0.00315, 0.00017129645857494324
7600, 0.00304, 0.0001705670147202909
7700, 0.00294, 0.00016983003297355026
7800, 0.00341, 0.0001690856006462127
7900, 0.00297, 0.00016833383415360004
8000, 0.00293, 0.0001675747917033732
8100, 0.00304, 0.0001668085460551083
8200, 0.00312, 0.0001660352136241272
8300, 0.00325, 0.0001652548526180908
8400, 0.00295, 0.00016446755034849048
8500, 0.00264, 0.00016367339412681758
8600, 0.00315, 0.0001628724712645635
8700, 0.00284, 0.00016206488362513483
8800, 0.00322, 0.00016125068941619247
8900, 0.00293, 0.0001604300196049735
9000, 0.00299, 0.00015960294695105404
9100, 0.00270, 0.00015876954421401024
9200, 0.00270, 0.0001579299132572487
9300, 0.00266, 0.00015708415594417602
9400, 0.00283, 0.00015623235958628356
9500, 0.00258, 0.0001553746114950627
9600, 0.00271, 0.00015451101353392005
9700, 0.00263, 0.00015364166756626219
9800, 0.00261, 0.00015276664635166526
9900, 0.00272, 0.00015188603720162064
10000, 0.00258, 0.00015100000018719584
10100, 0.00269, 0.0001501085644122213
10200, 0.00274, 0.0001492118462920189
10300, 0.00270, 0.0001483099622419104
10400, 0.00254, 0.00014740301412530243
10500, 0.00245, 0.0001464910601498559
10600, 0.00254, 0.00014557424583472311
10700, 0.00267, 0.00014465264393948019
10800, 0.00262, 0.00014372637087944895
10900, 0.00243, 0.00014279551396612078
11000, 0.00257, 0.0001418601896148175
11100, 0.00252, 0.0001409204996889457
11200, 0.00227, 0.00013997651694808155
11300, 0.00257, 0.0001390283869113773
11400, 0.00245, 0.00013807619689032435
11500, 0.00236, 0.00013712004874832928
11600, 0.00233, 0.0001361600443487987
11700, 0.00245, 0.00013519631465896964
11800, 0.00246, 0.00013422893243841827
11900, 0.00205, 0.00013325799955055118
12000, 0.00222, 0.00013228366151452065
12100, 0.00257, 0.00013130599108990282
12200, 0.00246, 0.00013032510469201952
12300, 0.00245, 0.00012934111873619258
12400, 0.00256, 0.0001283541350858286
12500, 0.00224, 0.00012736425560433418
12600, 0.00217, 0.00012637161125894636
12700, 0.00229, 0.0001253762748092413
12800, 0.00231, 0.00012437837722245604
12900, 0.00215, 0.00012337803491391242
13000, 0.00246, 0.0001223753351951018
13100, 0.00226, 0.00012137041630921885
13200, 0.00240, 0.00012036336556775495
13300, 0.00211, 0.00011935429211007431
13400, 0.00203, 0.00011834334145532921
13500, 0.00236, 0.00011733057181118056
13600, 0.00258, 0.00011631612142082304
13700, 0.00223, 0.00011530011397553608
13800, 0.00221, 0.00011428265133872628
13900, 0.00206, 0.00011326382809784263
14000, 0.00239, 0.0001122437824960798
14100, 0.00222, 0.00011122260912088677
14200, 0.00210, 0.00011020041711162776
14300, 0.00229, 0.00010917733743553981
14400, 0.00198, 0.00010815347195602953
14500, 0.00193, 0.00010712891526054591
14600, 0.00198, 0.00010610379831632599
14700, 0.00215, 0.00010507824481464922
14800, 0.00228, 0.00010405234934296459
14900, 0.00208, 0.0001030262210406363
15000, 0.00223, 0.00010199999815085903
15100, 0.00209, 0.00010097376070916653
15200, 0.00201, 9.994763240683824e-05
15300, 0.00213, 9.892174421111122e-05
15400, 0.00211, 9.789618343347684e-05
15500, 0.00192, 9.687106648925692e-05
15600, 0.00201, 9.584652434568852e-05
15700, 0.00216, 9.482265159022063e-05
15800, 0.00196, 9.37995791900903e-05
15900, 0.00197, 9.277737990487367e-05
16000, 0.00196, 9.175621380563825e-05
16100, 0.00190, 9.07361536519602e-05
16200, 0.00219, 8.971733768703416e-05
16300, 0.00202, 8.869987505022436e-05
16400, 0.00191, 8.768386032897979e-05
16500, 0.00202, 8.666941721457988e-05
16600, 0.00186, 8.565666212234646e-05
16700, 0.00192, 8.464568963972852e-05
16800, 0.00173, 8.36366307339631e-05
16900, 0.00206, 8.26295799924992e-05
17000, 0.00175, 8.162465383065864e-05
17100, 0.00197, 8.062196866376325e-05
17200, 0.00221, 7.962160452734679e-05
17300, 0.00186, 7.862371421651915e-05
17400, 0.00171, 7.762839231872931e-05
17500, 0.00182, 7.663572614546865e-05
17600, 0.00178, 7.564584666397423e-05
17700, 0.00197, 7.465887756552547e-05
17800, 0.00194, 7.367489160969853e-05
17900, 0.00196, 7.269399793585762e-05
18000, 0.00188, 7.17163275112398e-05
18100, 0.00172, 7.074198219925165e-05
18200, 0.00194, 6.977106386329979e-05
18300, 0.00184, 6.880368164274842e-05
18400, 0.00194, 6.783993740100414e-05
18500, 0.00196, 6.687993300147355e-05
18600, 0.00192, 6.592379213543609e-05
18700, 0.00192, 6.497160211438313e-05
18800, 0.00164, 6.40234793536365e-05
18900, 0.00171, 6.307950388872996e-05
19000, 0.00170, 6.213980668690056e-05
19100, 0.00170, 6.120448233559728e-05
19200, 0.00191, 6.027362906024791e-05
19300, 0.00171, 5.9347359638195485e-05
19400, 0.00184, 5.8425757742952555e-05
19500, 0.00190, 5.750892523792572e-05
19600, 0.00188, 5.6596993090352044e-05
19700, 0.00173, 5.569003042182885e-05
19800, 0.00172, 5.478812818182632e-05
19900, 0.00185, 5.389143552747555e-05
20000, 0.00178, 5.299999611452222e-05
