coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
98,892.1338472,616.7187481,0.80044961,641.1594024,1101.594728,0.886037707,112.5610869,597.7120157,0.690129101,829.4407396,1596.447358,0.568815768
99,892.0245028,616.8030534,0.800213575,634.3451385,1098.023365,0.747715712,112.674356,597.4694296,0.700518072,829.7011747,1596.418442,0.555449188
100,103.9782882,591.1525501,0.355170369,640.2328987,1100.643477,0.847428799,110.5635505,591.787809,0.210677296,826.0957966,1574.64926,0.25145781
101,92.22426701,585.1807149,0.255361199,643.3792548,1104.119533,0.758657098,811.7680025,1569.389371,0.187499344,105.8225837,586.4364766,0.200498134
102,82.21063685,579.1935552,0.335073799,640.9017406,1102.727777,0.888926744,92.49765301,580.7710024,0.169939846,85.53044063,581.6549973,0.171774834
103,891.668098,617.047483,0.781223297,638.6309099,1102.137462,0.87477386,112.4492955,597.9677105,0.674603343,829.6649017,1596.669291,0.554259419
104,892.1485853,617.0349832,0.762110054,639.8385711,1103.416883,0.890088677,112.5290568,598.2538188,0.672460973,830.40481,1596.277138,0.561305523
105,104.9486172,592.3531252,0.360772222,640.286417,1105.477964,0.818732202,110.0804548,593.0359081,0.196298867,115.2154728,594.4845307,0.264734775
106,892.151413,616.9022093,0.770491719,640.0606818,1103.050224,0.886835337,112.4940629,597.8786052,0.679977238,829.6106701,1596.577274,0.56758821
107,892.3378944,616.7146211,0.772669375,639.6860151,1103.384498,0.889604986,112.6824939,597.7520394,0.689514518,829.6302938,1596.488888,0.570524514
108,103.9160912,591.1928045,0.344744384,639.9833755,1102.813125,0.831493616,110.7312374,591.5769272,0.201269686,826.2432553,1574.851835,0.259461582
109,92.3022275,585.2209842,0.25480181,640.5778852,1103.703139,0.780198216,811.5149469,1569.323606,0.180161804,105.8067829,586.8935899,0.182591677
110,82.24827743,579.1096671,0.327879161,639.9162998,1104.13855,0.889542818,115.3586302,601.8459878,0.164866954,85.40860796,581.6615982,0.169939667
111,892.032711,616.9544506,0.771884203,639.3634281,1104.053279,0.891810656,112.4996624,597.5697048,0.687651694,829.6697254,1596.095963,0.560893834
112,891.8934846,617.0645967,0.771472335,638.9912457,1103.967846,0.892584503,112.449132,597.636886,0.684968472,829.6655731,1596.308728,0.556830466
113,103.9837172,591.3295238,0.345902622,639.2675381,1103.938115,0.815263271,110.7361507,591.5275698,0.203314245,826.2326602,1575.195404,0.249625564
114,92.37185049,585.2962202,0.256146014,640.1256409,1104.81177,0.81196636,104.3653278,583.1661937,0.177203387,105.8692993,587.0024383,0.171748072
115,891.8099899,617.2422433,0.76171267,639.1819329,1104.27268,0.89500308,112.3796382,598.1880114,0.674218774,829.6538048,1596.840444,0.567031682
116,891.8639364,617.2097874,0.762018204,638.867177,1104.249709,0.890529394,112.3850806,598.1625309,0.669925749,829.6981125,1596.722308,0.567015469
117,105.1570464,592.2533078,0.364120007,638.9549713,1106.527292,0.786916256,110.0493784,593.0016923,0.198193401,115.485229,594.6850665,0.258329153
118,891.8804417,617.0366764,0.762347221,639.1473022,1104.345128,0.893492579,112.5260897,597.9211382,0.68061775,829.6842709,1596.531361,0.560316682
119,891.9100275,617.0190721,0.762460113,639.1290984,1104.386042,0.893815577,112.6260533,597.7671803,0.687388659,830.3706284,1596.042052,0.559399068
120,104.2019113,591.4232163,0.346103787,639.5470572,1104.151121,0.815292418,110.6279383,591.4976135,0.208171725,826.3447754,1574.979202,0.251413465
121,93.14711237,585.2103909,0.270799845,641.6626893,1104.723579,0.803254187,105.7322536,583.2301915,0.200076073,106.4990099,587.1535032,0.243217319
122,891.9206009,616.769887,0.760617673,638.9967346,1104.386223,0.893738389,112.6452928,597.5846989,0.68758601,829.7652149,1596.468303,0.553415358
123,891.960896,616.9663672,0.770711422,639.2926655,1104.524807,0.893908501,112.5696492,597.8823652,0.680036306,829.7212076,1596.721439,0.558910608
124,104.1502738,591.520397,0.34956032,639.6141338,1105.41073,0.799106121,110.8527994,591.8175655,0.196288764,826.4989939,1574.81325,0.243404835
125,93.06950521,585.0618038,0.277045518,641.5581066,1105.425836,0.821788549,105.6166706,583.4617895,0.200250834,106.7325482,587.3650856,0.235687166
126,892.091548,616.9220595,0.764767051,639.7552371,1105.429902,0.886949658,112.4629109,598.5406222,0.666794062,829.4702091,1596.593419,0.562958479
127,892.0474644,617.1045203,0.769754887,639.5514197,1105.044709,0.886612654,112.5035245,598.6578236,0.674363077,829.4392042,1596.620432,0.567882299
128,105.0220201,592.6035552,0.369996727,639.0738907,1107.134421,0.775219798,110.0308604,593.0324752,0.195749015,115.3627338,594.6763246,0.255609691
129,891.6757188,617.0099239,0.775287569,639.3888726,1104.733207,0.890842795,112.6142175,597.8443652,0.686242819,829.5462875,1596.603056,0.558981717
130,891.5772371,616.988625,0.776523352,639.1962509,1104.286308,0.890817642,112.7913182,597.6525798,0.693199337,829.5982628,1596.470596,0.5493505
131,104.4511244,591.323461,0.356889963,640.697093,1104.364618,0.801911831,110.6700339,592.0491548,0.197573036,826.25168,1574.921854,0.247513175
132,93.21199036,585.295958,0.271350145,641.0132554,1104.463456,0.807143033,105.6358242,583.2108587,0.198847175,106.5859154,587.1534085,0.243636966
133,891.7418318,616.922606,0.772112131,638.9758935,1104.667784,0.88924551,112.6529949,598.0661211,0.678783894,829.5092363,1596.633721,0.562341034
134,891.9117737,617.0167394,0.76361382,639.2701621,1105.093513,0.892033935,112.6517944,598.2412322,0.669952154,829.5445137,1596.68392,0.563912749
135,104.9339329,592.4314553,0.364813298,640.4370975,1107.186193,0.778653741,109.9159086,593.0065004,0.196677983,115.2074136,594.6934021,0.266557455
136,892.1258411,617.163353,0.750863194,639.3248215,1105.057797,0.892828226,112.5518947,598.6696827,0.654000878,829.6893806,1596.879708,0.569219947
137,892.1134977,617.1247673,0.749781847,639.3808212,1105.08455,0.893646955,112.6734011,598.2866397,0.665601254,829.6739607,1596.756153,0.560066879
138,105.0616015,592.5367793,0.367171407,640.0384407,1106.995151,0.790369987,109.9683349,593.0428667,0.195450515,115.4994044,594.7596514,0.253503501
139,891.4392958,617.0134206,0.746984422,639.3820643,1104.924038,0.894421279,112.6041672,597.8469372,0.684922159,829.6793585,1596.384006,0.563182712
140,891.3496671,617.0138125,0.74525708,639.628264,1104.601219,0.893230855,112.5935915,597.6131489,0.693825543,829.6453133,1596.348577,0.559696913
141,104.2342012,591.2905193,0.358994007,639.592658,1104.414652,0.816113412,110.8741875,592.0200744,0.205513716,826.3105918,1574.883545,0.249840826
142,93.24206018,585.2553071,0.281065643,640.9988856,1104.970296,0.815563679,105.456593,583.4363033,0.202737451,106.3982028,587.4180512,0.246653318
143,892.1567497,617.0018439,0.756575346,638.9288993,1104.655732,0.892121732,112.6657979,597.8969625,0.690273225,829.6687088,1596.604077,0.568965912
144,892.1558514,617.041636,0.751078606,639.1404133,1104.571166,0.892016888,112.4575598,598.2284517,0.677370906,829.6454887,1596.600493,0.572690487
145,105.0602723,592.4383389,0.375041604,639.7627068,1107.06792,0.787709117,110.1920671,593.0844883,0.205330163,115.4914765,594.6630924,0.280179799
146,892.3406401,617.0394692,0.755745769,649.1453619,1102.74621,0.829537392,112.4448206,598.4135942,0.67591697,830.5304642,1596.469483,0.570173442
147,893.149231,616.8785567,0.763943315,682.8384123,1106.884713,0.829129219,112.3796997,598.2386281,0.673382282,829.687068,1596.336185,0.581111014
148,105.1059324,592.0284264,0.37377286,712.741298,1115.130806,0.858640432,116.683671,595.9213476,0.207418531,115.7470553,594.72855,0.291094005
149,893.3031616,616.9058509,0.76916635,712.2956505,1113.020975,0.696105719,112.6120346,597.6564821,0.688375473,829.9355173,1596.035091,0.586624622
150,893.3215933,616.4159245,0.781572819,701.0153761,1107.753925,0.847211003,112.5697517,597.4819181,0.687928617,829.4980049,1595.957416,0.578811765
151,104.9078146,591.2136699,0.363099605,707.0572052,1109.808894,0.695460439,116.4086645,594.7736633,0.208009928,115.0698359,593.7388577,0.296254069
152,893.3263073,616.4245152,0.784047008,706.9321516,1109.518266,0.829988718,112.4473071,597.5725082,0.692012012,829.5492077,1595.819675,0.565031409
153,893.6330233,616.2558327,0.768634915,704.1669958,1108.377308,0.844708085,112.6751664,597.9290198,0.687014401,830.4603167,1596.076362,0.582756639
154,104.1374881,591.6692746,0.363922834,706.4950075,1108.884995,0.738198638,111.1482959,591.010442,0.21761921,828.102432,1574.984535,0.314240754
155,93.520123,585.4407952,0.27955991,704.8506758,1108.235081,0.844979644,104.7728338,584.0699904,0.183612823,107.021579,587.0986385,0.177873045
156,893.9216471,616.5060496,0.753269374,704.5739033,1108.618268,0.837921798,112.6515934,598.4438903,0.669731736,830.5706606,1596.979464,0.59983021
157,893.8599644,616.4812322,0.756741405,704.8982556,1108.34221,0.843110681,112.6629496,598.1875441,0.675906956,830.3679719,1596.591021,0.589801371
158,105.0920512,592.3551866,0.381432921,706.7507157,1110.792026,0.715834677,110.4972124,593.0874925,0.205465317,115.4676224,595.0357704,0.279076189
159,893.6132727,616.2971802,0.777488947,704.1853232,1107.926156,0.84375149,112.7964621,597.6863934,0.688567042,830.0311918,1596.192833,0.583138287
160,893.4476156,616.2465525,0.789465666,704.8207414,1107.829636,0.844947755,112.7388394,597.5239756,0.687619388,829.9860334,1596.263062,0.5916664
161,104.0812263,591.31491,0.367474616,707.2850056,1107.939176,0.760642409,110.5876446,591.5178862,0.215477496,828.0742753,1574.918957,0.315636188
162,93.57515049,585.1888203,0.268965483,704.7709402,1107.012079,0.827231228,104.6703539,583.9781492,0.184731901,106.5507928,586.9827231,0.192472279
163,893.9052925,616.1799302,0.773080289,704.941484,1107.604745,0.849442482,112.6987903,597.7515739,0.682130277,829.3560181,1596.304943,0.595154881
164,894.0272913,616.1729708,0.77210331,705.0535376,1108.145586,0.844638467,112.6467514,598.1121993,0.673025429,829.3314867,1596.42218,0.598664582
165,105.0815709,592.2160472,0.375120133,707.6144714,1111.065909,0.710749328,116.6711521,595.8819482,0.20651558,115.3382357,594.854284,0.285978407
166,893.3856525,616.458662,0.788930655,705.3188305,1108.270845,0.842718244,112.5876577,598.3415294,0.67227447,829.4287949,1596.596208,0.599673986
167,893.1810369,616.7417603,0.78574264,705.3154256,1108.063779,0.839874804,112.6703777,598.2059209,0.672958553,829.3790722,1596.516571,0.599588394
168,105.0710837,592.2084207,0.377631992,708.8913326,1110.710705,0.719467044,110.3666263,593.0921574,0.207286566,115.5155935,594.913512,0.28336072
169,893.7083254,616.4864664,0.776823342,705.7760081,1108.820937,0.831419826,112.5904233,597.6742622,0.6808483,829.2928314,1596.315327,0.60395956
