coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
54,772.9822021,653.6160955,0.768399775,441.9728971,1072.223471,0.673530698,123.688761,658.0411896,0.621152461,739.847582,1519.460107,0.67655468
55,773.1286381,654.0443945,0.772577882,446.025816,1078.752095,0.668440342,123.6144305,657.9982059,0.617453873,739.7999315,1519.416275,0.678319454
56,760.520371,646.8191787,0.436513722,444.0509975,1074.366718,0.66874516,119.0310695,660.9025521,0.285116553,115.6221758,651.4143724,0.241186023
57,773.0531905,653.2460966,0.786875963,441.1440744,1072.64247,0.688374579,123.6170625,657.8309157,0.617218375,739.7728387,1519.128424,0.678127527
58,773.0077451,653.1254215,0.781646252,439.961751,1073.745955,0.690565526,123.6934907,657.8658555,0.620159268,739.8154322,1519.127576,0.675899208
59,760.8875728,645.7723669,0.422357827,442.9290209,1074.782172,0.678619146,119.9244595,667.5228391,0.28816089,115.4767438,650.6877234,0.229302436
60,773.1571004,653.6865101,0.778208137,441.9844503,1072.009982,0.681838453,123.6332913,658.1095091,0.626048386,739.9071581,1519.588902,0.675328076
61,773.1184362,653.6205912,0.786937475,442.1228728,1071.664723,0.679241478,123.5535271,658.0129833,0.62142998,739.8552789,1519.531364,0.678450525
62,760.4485817,645.8151647,0.427013874,443.2489691,1074.409487,0.681309223,119.9722829,668.1720412,0.302028775,115.4170352,650.5765717,0.217091322
63,773.202328,653.4872923,0.78529501,441.2060113,1073.461713,0.681603372,123.5259323,658.1007891,0.621894121,739.7422643,1519.339613,0.685513556
64,773.199964,653.3887882,0.782913446,440.9513292,1073.388881,0.685777426,123.5111986,658.0940793,0.62344265,739.7445267,1519.516124,0.679004669
65,760.4427948,645.856575,0.425231755,443.2693596,1074.527795,0.679371715,119.9523604,668.0891502,0.292753041,115.5101725,650.5670524,0.216715187
66,773.2403812,653.4984818,0.782613814,441.7918787,1071.73014,0.682041109,123.5014203,657.9720387,0.618006945,739.7623073,1519.403128,0.680373847
67,773.3754507,653.4317226,0.782504916,441.9651513,1072.320914,0.682041526,123.5270877,657.9611366,0.620752096,739.7519557,1519.217557,0.687388003
68,760.5700035,645.9483697,0.419147849,442.8894968,1074.612413,0.683441162,119.8352542,668.1301148,0.295963794,115.458329,650.6438615,0.216367155
69,772.9609675,653.5308304,0.778666496,441.18469,1073.241556,0.682326436,123.3866963,658.1627759,0.619191468,739.7604086,1519.497053,0.676931798
70,772.9408396,653.46626,0.776296735,441.4658866,1072.737167,0.680277348,123.3551936,658.0858192,0.621644258,739.7563335,1519.468254,0.680247009
71,750.0311714,648.6448882,0.452390194,446.311367,1082.515199,0.671351194,119.8559031,668.3728554,0.30202055,115.4192855,650.5966113,0.210873634
72,772.7686611,653.454258,0.788324475,442.2330523,1072.511662,0.68130672,123.4014001,657.7936728,0.628655314,739.8480588,1519.185789,0.688265145
73,772.7626923,653.4347658,0.788018286,441.6795321,1072.480523,0.689478636,123.4016622,657.8109539,0.630970001,739.9460273,1519.200476,0.688345194
74,749.8323892,648.566596,0.451355368,443.1604452,1075.057555,0.683570147,119.7946849,668.1767805,0.314709783,115.4072189,650.6895065,0.21399051
75,773.4313114,653.8835955,0.768739879,441.5881543,1072.879111,0.662594914,123.6211681,658.0399659,0.629278302,739.8691278,1519.477508,0.678867877
76,773.3978564,653.9243326,0.773147464,443.9313107,1080.607438,0.662586212,123.5995727,658.0197849,0.630461276,739.8406991,1519.413277,0.681564093
77,760.9904456,645.9714255,0.428475767,446.3024311,1082.273623,0.680974126,119.6277092,668.0342543,0.311141521,115.5045844,650.6940219,0.21103695
78,773.2213639,653.5884695,0.77868104,441.7752328,1072.598774,0.661022961,123.5650082,657.9380968,0.631296039,739.8250552,1519.282041,0.68404907
