coords,ground x,ground y,likelihood,endpoint x,endpoint y,likelihood,hMax x,hMax y,likelihood,vMax x,vMax y,likelihood
374,1014.627414,573.9081926,0.501561463,731.6991167,1028.476511,0.8093853,221.7669659,551.8403215,0.878447652,918.79179,1524.218626,0.890365481
375,1014.536412,573.9396334,0.496275514,732.162643,1028.460912,0.807560265,221.8083086,551.9032509,0.878403842,918.7012951,1524.180917,0.889034271
376,213.6920998,542.8672094,0.385094404,733.8354731,1030.774138,0.690226316,219.6701221,553.5959364,0.245127529,214.7577889,541.1483469,0.287359238
377,1014.479574,574.1011848,0.493481666,732.4775167,1028.360677,0.811513305,221.836298,551.8992653,0.877485156,918.8544412,1524.179172,0.886798978
378,1014.408117,574.2113104,0.495089293,732.5986805,1028.479625,0.813118219,221.8038802,551.9969821,0.875099242,918.8441112,1524.06902,0.888624787
379,213.7860246,542.9502876,0.386432707,733.7460947,1030.578825,0.696296275,219.6598067,553.5801958,0.238163352,214.7318734,541.1354849,0.285519421
380,1014.533766,574.2959671,0.487665623,732.7983346,1028.545236,0.817489266,221.9674492,552.045455,0.876280069,918.7595484,1524.256649,0.887664676
381,1014.713645,573.7619743,0.495574355,731.5406942,1028.2779,0.78676033,222.0645313,551.9915371,0.865178704,918.5321209,1523.914099,0.882845283
382,215.8153423,544.7194994,0.367203861,731.7741678,1028.651475,0.800017476,215.5358474,547.544234,0.227873415,214.9660484,539.9272432,0.228303939
383,1014.633148,573.8282461,0.497234821,732.3709512,1028.004154,0.812689185,222.2188845,552.0261378,0.862128615,918.5771251,1523.917816,0.882206321
384,1014.827905,573.7154875,0.496386528,732.8652134,1027.905346,0.81795454,222.1757603,552.0163784,0.863571405,918.6157632,1523.901766,0.881133676
385,215.8833574,546.1775427,0.372129381,732.3635097,1028.127291,0.823463917,215.135267,548.003479,0.223730087,214.6501063,541.0563803,0.213824749
386,1014.851912,573.8203058,0.496229231,732.3948016,1028.03116,0.805897236,222.1368246,551.9864223,0.868369281,918.3995519,1523.778732,0.886153221
387,1014.865448,573.7828798,0.493959635,732.1281023,1027.876949,0.801787615,222.1113973,551.9617405,0.870628953,918.4457967,1523.940973,0.88664186
388,215.8446839,544.4320552,0.368347734,732.1077275,1028.148226,0.806651592,215.6490305,547.3506756,0.232035935,214.8990265,539.9748321,0.229481697
389,1015.012683,573.6182718,0.495259196,732.6398849,1027.984693,0.802693009,222.0466518,551.881036,0.873944461,918.6402051,1523.738423,0.883030057
390,1015.027612,573.6303663,0.502112925,732.8170114,1027.981798,0.798523426,222.1713629,551.8497026,0.877221942,918.5810287,1523.730806,0.884475589
391,216.2875624,543.713573,0.379517168,733.3334403,1027.755421,0.792472124,216.0204651,546.9677114,0.249723434,214.6220659,540.8234382,0.257041723
392,1015.052551,573.7233858,0.496840805,732.3614688,1027.595666,0.808355987,222.2185941,551.7607782,0.878391385,918.8555076,1523.980294,0.878093541
393,1015.097743,573.661911,0.496827722,732.2537374,1027.423623,0.816751659,222.271482,551.7545135,0.877867579,918.5675654,1523.999126,0.883425474
394,216.328342,543.8091096,0.374862313,734.1344328,1027.696865,0.788900018,215.9725111,547.0412786,0.246363223,214.5949051,540.8291717,0.253445446
395,1015.090543,573.636857,0.500595689,732.6060824,1027.501164,0.805773973,222.2827816,551.8192253,0.879999518,918.6623142,1523.903509,0.881620586
396,1014.952904,573.8328705,0.501888335,732.050117,1027.730753,0.780669808,221.8834205,551.4386575,0.874296069,918.4513535,1524.458224,0.892209888
397,213.9162662,542.735456,0.402850956,734.0468364,1030.419433,0.714585423,215.7447472,567.7511677,0.256961405,214.501336,540.973022,0.285785139
398,1014.941935,573.9115973,0.494506299,732.0974379,1027.836043,0.783168912,221.8516159,551.5047042,0.875968337,918.5234513,1524.391357,0.893476248
399,1014.988207,574.000371,0.491957515,732.2301812,1027.935441,0.781057179,221.8061957,551.5065951,0.874975622,918.4024048,1524.411109,0.894245982
400,214.0090257,542.7251976,0.403988868,733.7246737,1030.141227,0.735343337,215.7042829,567.8055614,0.251765043,214.5274309,541.0461612,0.287703961
401,1014.884575,574.0156469,0.494399935,731.8665886,1027.639162,0.787985861,221.8396087,551.5077939,0.872649133,918.5046101,1524.424819,0.895636022
402,1014.919351,573.959815,0.494533449,731.8069782,1027.714499,0.792511165,221.8888683,551.4921792,0.873912036,918.5473924,1524.327621,0.894444466
403,213.9688861,542.7022812,0.398536831,733.7198534,1029.918738,0.732808232,215.7904407,567.7909623,0.252437115,214.4304342,540.9609871,0.283820033
404,1015.026781,573.9326134,0.501422703,731.5983639,1027.461177,0.804814219,221.7383475,551.5291028,0.875381112,918.550385,1524.279218,0.892278492
405,1015.051586,573.9122858,0.495126337,731.7098169,1027.299951,0.806203961,221.7364688,551.5383744,0.876762152,918.56619,1524.2644,0.892419457
406,213.9706836,542.6964407,0.39894712,733.6398087,1029.607296,0.757016301,219.762372,553.47858,0.242339045,214.4793398,540.9471002,0.28380245
407,1015.072563,574.0026875,0.487208903,732.1093073,1027.576321,0.817482591,221.9293747,551.7459733,0.868891358,918.4572623,1524.15821,0.894248605
408,1014.927283,573.9882107,0.486392409,732.2748475,1027.582906,0.817390323,222.066268,551.6907015,0.872907162,918.573854,1524.289789,0.89149493
409,214.8599743,543.9124936,0.406786799,732.5925965,1029.691639,0.75432384,218.8077431,554.7860538,0.250166357,216.239635,540.9142489,0.261182725
410,1014.801546,574.111804,0.494494975,732.0741687,1026.778704,0.782659888,221.7878079,551.7872195,0.880656481,918.5463877,1524.258195,0.891535759
411,1014.761367,574.1710796,0.498642743,732.134882,1026.659219,0.785280943,221.8717184,551.9420121,0.885766506,918.6061914,1524.171032,0.891861916
412,213.8751454,542.7168674,0.388256013,732.5363779,1028.76599,0.760119379,219.8333735,553.6606557,0.246481389,214.457315,540.9017334,0.287819445
413,1014.692251,573.9806499,0.501620233,730.5856733,1027.849307,0.775673211,221.9614949,551.9211371,0.889672995,918.6937535,1524.062831,0.890892625
414,1014.865391,574.1281166,0.511347234,738.9540017,1035.282913,0.745832562,221.939477,551.9326887,0.887114286,918.7443573,1524.215512,0.890229702
415,213.856364,542.7596509,0.390071779,762.9614134,1053.678781,0.799929738,219.8060679,553.6888844,0.245358169,214.4869319,540.8553896,0.291850358
416,1015.1114,572.7666569,0.584517598,786.4884921,1065.970625,0.752934813,221.9496984,552.0178509,0.882751167,918.7719629,1523.887078,0.890853405
417,1014.91891,572.6332979,0.595667064,788.3598213,1068.650898,0.73966825,221.9109187,551.9981918,0.882341504,918.6512141,1523.979716,0.894272327
418,215.2910048,543.7552867,0.361813486,781.8428259,1063.640933,0.685142398,215.3772987,547.2794979,0.2364932,213.6520294,540.817039,0.264316797
419,1014.684673,572.5339079,0.598597646,771.5629227,1060.595241,0.858360648,221.8802891,551.9412534,0.8828789,918.75736,1524.136369,0.895574689
420,1014.836045,573.0147514,0.596941829,776.600028,1063.003263,0.813776314,221.819304,551.674654,0.878305376,918.5714674,1523.963333,0.893274188
421,215.324553,543.7959989,0.366974503,785.5321088,1064.949887,0.714294553,215.1283543,567.1824189,0.230934829,213.7621752,540.7054024,0.252480358
422,1014.600884,572.8555698,0.605395079,779.1788874,1065.174972,0.700701475,221.9189425,551.7847259,0.877797902,918.4487641,1523.929302,0.898812652
423,1014.771905,572.6130066,0.614146233,777.5222025,1064.253362,0.762754977,222.0197387,551.6949244,0.877263963,918.5212417,1523.982148,0.896883607
424,215.9392259,544.6799485,0.363853276,780.9225993,1064.307714,0.733098269,216.1122684,567.8274412,0.213151872,214.6177551,539.8625345,0.223208964
425,1014.758852,572.5172434,0.614539027,782.7800655,1066.027438,0.697503686,221.9058757,551.8735821,0.878208518,918.5934975,1523.918108,0.89697969
426,1014.773617,572.4145184,0.614205122,782.9222403,1065.628298,0.719032228,221.9800205,551.7856388,0.880125999,918.7180731,1523.737204,0.895687103
427,215.2881176,543.814415,0.370407194,784.1775274,1064.993042,0.694614589,215.3070023,567.2060834,0.236953884,213.7618697,540.7725601,0.260370076
428,1014.511076,572.437417,0.619299054,782.6542134,1065.945083,0.706015825,221.8574948,551.9763596,0.876773238,918.6545959,1523.849235,0.897972703
429,1014.639016,572.4843121,0.619128466,783.0710158,1065.921339,0.71312505,221.8426609,551.9226358,0.878636718,918.8076003,1523.609847,0.897009313
430,215.1966899,543.8266717,0.368857116,784.9614315,1065.295663,0.708261371,215.2172761,567.240976,0.233047396,213.7261236,540.6646538,0.25863266
431,1014.81662,572.4685955,0.619643688,783.4504848,1066.019867,0.722032964,221.8641925,552.0019374,0.878678918,918.4725418,1523.897816,0.896766543
432,1014.800077,572.328145,0.6220842,783.4043412,1066.180445,0.703247607,221.8334641,552.1342916,0.877991498,918.4970641,1523.837922,0.897522807
433,215.1707539,545.4771016,0.378697455,785.6181703,1065.894392,0.705533862,214.8011062,568.3277634,0.240454584,213.6084362,541.5133033,0.235378355
434,1014.80965,572.2688036,0.624391139,783.9827013,1066.102275,0.720612764,222.034534,552.0853152,0.882685542,918.545923,1523.902786,0.898874164
435,1015.511639,572.0454092,0.604427874,783.8360496,1066.476011,0.751120627,222.0455141,551.7825437,0.867889047,918.5030038,1524.406074,0.892700553
436,214.5557922,542.7493999,0.405771703,783.0698919,1067.656408,0.727026761,220.1175632,553.8866218,0.248834699,215.5825409,541.1539395,0.287347734
437,1015.404651,572.0867548,0.605466366,783.2530422,1067.155931,0.73309648,222.0288286,551.9775,0.865071297,918.5458541,1524.326846,0.891698956
438,1015.323449,572.0664539,0.60902375,782.9434366,1067.452688,0.720339656,222.0190296,552.0242138,0.864001274,918.5915182,1524.302494,0.891327381
439,216.5599824,545.2729856,0.39226383,785.5808878,1067.666356,0.665278792,215.6080521,547.7480105,0.271084666,214.813184,541.6879449,0.244354069
440,1015.428161,571.8682065,0.611632586,783.491168,1067.162086,0.734856308,221.9924507,551.9489067,0.865147114,918.6430185,1524.354903,0.891959369
441,1015.403038,572.0152588,0.610648334,783.1113095,1067.25581,0.726167917,221.9596858,551.8576686,0.868954778,919.0396786,1524.335696,0.889398634
442,213.58802,542.7904155,0.387215793,783.8417315,1067.832815,0.753035963,219.6015525,553.7441821,0.240915239,214.6625746,540.8912716,0.278951406
443,1015.333055,571.9285841,0.60923326,783.4720569,1067.448883,0.729194522,221.9834509,551.8847287,0.868795156,918.792448,1524.322141,0.893600047
444,1015.374418,571.8888927,0.613072872,783.4817038,1067.447464,0.733450055,222.0490484,551.8676281,0.870578706,918.7257221,1524.093927,0.894316256
445,214.6725899,542.733691,0.402888954,783.3146563,1068.34302,0.731403112,220.0607653,553.8506602,0.251177937,215.5946373,541.2229292,0.292864442
446,1015.265235,571.9395962,0.610141695,783.8121438,1067.677557,0.730147779,222.0429401,551.8608844,0.864522696,918.8368461,1524.299502,0.894690335
447,1015.340516,572.0994434,0.612425029,784.4389262,1067.836346,0.749475539,221.9996858,551.9563091,0.864510298,918.75896,1524.364393,0.893608093
448,213.5545905,542.9031296,0.382037789,784.4421325,1068.504427,0.779745877,219.5468211,553.6257329,0.232429177,214.5931275,540.976016,0.279593915
449,1015.360787,572.1934357,0.611866236,784.3554697,1067.815834,0.738572955,221.9171062,551.9399245,0.864456534,918.8955312,1524.204652,0.893839955
450,1015.066456,572.5576,0.618579626,784.3638608,1067.572468,0.72768712,222.044805,551.9499686,0.871897459,919.1324754,1523.826156,0.893352389
451,216.33963,543.748191,0.373957932,784.6703949,1066.972315,0.688908219,216.0210251,546.886233,0.249676108,214.4659473,540.922915,0.265713751
452,1015.12245,572.4257755,0.623319983,784.9201322,1067.585304,0.73293066,222.1721091,551.720531,0.880819678,919.2289212,1523.993465,0.893072248
453,1015.183065,572.1852255,0.630411804,784.6826558,1067.497133,0.730361342,222.2274365,551.6800029,0.883676946,919.2885163,1523.900687,0.891119242
454,216.4018978,543.7014033,0.37385571,784.5349584,1066.737061,0.69646883,216.0998266,547.0058627,0.247470886,214.4733224,540.9275846,0.264998794
455,1015.154312,572.1637478,0.629933953,785.1844897,1067.727616,0.729052722,222.2735605,551.8640947,0.878496528,918.9093237,1523.856429,0.893338978
456,1015.068691,572.2626543,0.628876805,785.0051563,1067.883604,0.721373916,222.2470102,551.9350712,0.876080394,919.0491538,1523.936805,0.891444325
457,216.398639,543.8050926,0.383631915,784.7015443,1067.048316,0.708031476,216.0473154,547.0042961,0.251058757,214.5002999,541.0396805,0.26542142
458,1015.220679,572.2621336,0.625316858,784.6678741,1068.030809,0.721128166,222.1828551,551.8178222,0.873748183,919.0186477,1523.997771,0.889984488
459,1015.292325,572.182313,0.624079227,784.4759061,1068.081823,0.727279305,222.2354231,551.7999754,0.874691248,919.1942546,1523.979657,0.888183832
460,216.372414,543.7652926,0.375029743,784.7214298,1067.2729,0.708535433,216.0863898,547.0369592,0.247069418,214.4523453,540.9766941,0.266450822
461,1015.117653,572.2644806,0.62473768,784.4259088,1067.942948,0.718003273,222.1885948,551.8084478,0.877532959,919.0201769,1523.999494,0.890387177
462,1015.122441,572.219409,0.628187001,784.8251028,1068.177148,0.721075177,222.1353951,551.9021845,0.874481082,919.1484554,1523.930537,0.888749361
463,216.4478633,543.6800295,0.380461812,784.5948925,1067.023179,0.710238338,216.0111071,546.936954,0.250993937,214.5880523,540.9509926,0.268381894
464,1014.828298,572.5378704,0.614299476,785.8487866,1068.167929,0.759757519,221.82516,551.7447624,0.875342846,918.5694883,1524.052862,0.896496654
465,1014.847641,572.3760471,0.623539448,785.1620998,1067.850722,0.752689719,221.848083,551.7706804,0.875448704,918.8143439,1523.994306,0.895942569
466,215.4208402,543.733068,0.369051576,780.1255126,1065.713539,0.720771551,215.2048526,567.0126684,0.242513269,213.9583428,541.0349786,0.258689165
467,1014.593678,571.3748384,0.656645596,755.0192242,1057.84824,0.842793763,221.8434458,551.6266656,0.870390177,918.9290276,1524.188524,0.894314289
468,1014.670164,571.1990514,0.655399799,731.5665445,1043.862224,0.779607117,221.9027367,551.5948727,0.872957349,918.4739127,1524.33978,0.89097172
469,213.9443308,542.7233479,0.395119697,727.2035879,1041.052341,0.8336128,219.6585345,553.6097865,0.249818772,214.6032791,541.0770383,0.295119286
470,1014.911393,571.3237615,0.651893735,731.2680664,1041.490258,0.80854404,221.8494673,551.5940468,0.872703075,918.3584921,1524.180308,0.891463041
471,1015.006083,571.382401,0.661404252,740.3716423,1048.051702,0.78920126,221.7673135,551.6489315,0.872942746,918.7542939,1524.122705,0.891245186
472,213.8565544,542.7187707,0.394930691,741.124656,1048.816268,0.748401344,219.6388707,553.6478261,0.245569855,214.5163434,541.1069436,0.292554617
473,1014.73841,571.1197391,0.668169141,732.1066923,1044.006326,0.790637732,221.8711457,551.6481974,0.871842504,918.5619318,1524.143295,0.88927114
474,1014.86402,571.0989408,0.668782353,732.5060725,1043.773241,0.786956668,221.7595458,551.7397747,0.8749246,918.5697088,1524.02887,0.883219838
475,213.8783946,542.7300265,0.393100619,738.9071398,1047.863048,0.725587785,219.6335793,553.6003532,0.246422648,214.6064771,541.1438448,0.293169975
476,1015.074397,571.2875347,0.664003968,737.0398755,1046.145901,0.836081266,221.8171306,551.8602283,0.873080492,918.6179783,1524.208818,0.888724923
477,1015.021047,571.1560922,0.662881315,735.4245949,1044.366142,0.826505959,221.7441516,551.8514488,0.872032881,918.650254,1524.166863,0.887790442
478,213.6028404,542.6019149,0.398198396,738.0248041,1046.231806,0.697520971,219.5533495,553.818154,0.253511339,214.5443471,541.072808,0.289470643
479,1015.192626,570.9401112,0.665213823,735.79565,1044.726813,0.806411743,221.8606019,551.5880842,0.884111941,918.5859003,1524.307178,0.881832421
480,1015.303363,570.8970804,0.666014433,736.0340073,1045.605447,0.787774324,221.8612366,551.6163521,0.882523358,918.6898451,1524.349814,0.882837653
481,213.6789787,542.6780887,0.402003378,739.3375337,1047.600519,0.718715787,219.6105852,553.6516989,0.254035294,214.4286999,540.9072261,0.287410796
482,1015.335793,570.8890576,0.666454732,735.0067468,1044.248211,0.813785195,221.8858161,551.6219444,0.883812547,918.825484,1524.336207,0.886962652
483,1015.240208,570.951448,0.666849136,735.8094311,1044.396059,0.833464265,221.8477206,551.6909804,0.881987631,918.7425737,1524.313359,0.883931339
484,213.6337132,542.6227353,0.398856044,740.255182,1047.222419,0.73405683,219.6044555,553.708167,0.251126051,214.4277924,540.8417854,0.290540278
485,1015.389664,571.034236,0.664279819,735.6064248,1044.405182,0.824370742,221.899354,551.5769722,0.881220043,918.608624,1524.115584,0.88567853
486,1015.43503,570.9785719,0.660446703,735.0616231,1044.270345,0.818126142,221.8711901,551.6454167,0.87799108,918.7283552,1524.29116,0.883253217
487,213.644516,542.6412272,0.394525886,738.7359648,1047.069764,0.707466722,219.6478281,553.8018181,0.244918764,214.4201268,540.8676739,0.294097364
488,1015.247014,570.8891621,0.669945478,735.1689239,1044.361595,0.831724107,221.8440032,551.7055461,0.875683963,918.5814316,1524.198122,0.886914372
489,1015.263335,570.8390946,0.669802547,735.1994109,1043.894495,0.822508574,221.755621,551.7059462,0.874117374,918.6109498,1524.187095,0.884778321
490,213.7039258,542.5735393,0.394545346,739.2514307,1046.937877,0.699647546,219.6255937,553.7059017,0.247067243,214.336799,541.027843,0.294387162
491,1015.216369,570.7727933,0.675297141,735.2920365,1044.242617,0.828970611,221.8736897,551.5498257,0.878541112,918.7426038,1524.136478,0.884179592
492,1015.206098,570.7756505,0.677775741,735.3568377,1044.433077,0.829734564,221.9104757,551.5250251,0.877361298,918.8473284,1524.055265,0.882459462
493,213.5070894,542.8849885,0.398462832,738.5346856,1047.457078,0.661712229,219.8973255,553.5788546,0.243659794,214.5220506,540.8578901,0.282247126
494,1014.530638,570.6130829,0.671904504,734.9271584,1044.562863,0.801290512,222.3115091,551.7921133,0.889052749,919.2949688,1524.204744,0.888439536
495,1014.605714,570.7295804,0.669144154,734.6723528,1044.456249,0.795992732,222.2507496,551.9013014,0.886488557,919.1929319,1524.338505,0.886409283
496,214.1412431,543.657382,0.4118689,733.7604408,1047.454882,0.637281477,219.0554049,554.7257855,0.252036631,215.9461632,540.9241185,0.26363048
497,1014.61935,570.6450958,0.672306001,734.9968624,1044.754987,0.802130342,222.2066774,551.8879502,0.883431494,919.1840456,1524.320729,0.888206124
498,1014.700336,570.6772637,0.672811151,734.9839649,1044.707628,0.79294771,222.2259431,551.8935714,0.884390354,919.2801545,1524.231104,0.891474485
499,214.0808377,543.7509555,0.412076175,733.6733389,1047.485116,0.645878792,219.0146902,554.7422765,0.24484095,215.8442439,540.8101573,0.264398277
500,1014.534684,570.648654,0.67677176,735.4304414,1044.999207,0.797858238,222.1681995,551.9243369,0.884565413,919.067961,1524.126512,0.89271605
501,1014.660607,570.6425304,0.67470926,735.559948,1044.983479,0.801460505,222.228817,551.9773936,0.885555148,919.0386658,1524.097981,0.891762435
502,213.950989,543.7345374,0.409022033,733.7238617,1047.427872,0.640619695,219.0125661,554.7674564,0.243338168,215.8365325,540.7390313,0.258397639
503,1014.610387,570.6345415,0.674279451,735.0465746,1044.606842,0.816221237,222.2436733,551.9540231,0.887346029,919.1709347,1524.155688,0.889325261
504,1014.596093,570.6372995,0.673177302,735.1328263,1044.641744,0.813470602,222.2223196,551.8699691,0.885674596,919.1185281,1524.18236,0.890242219
505,213.9632165,543.7611048,0.407295346,736.9260578,1047.38784,0.643859684,219.012609,554.7863494,0.241358668,215.835367,540.7456393,0.260805309
506,1014.591104,570.4887662,0.671030462,734.9795923,1044.652632,0.811043501,222.0898476,551.929554,0.886565447,919.0518694,1524.165945,0.89084059
507,1014.556447,570.4330764,0.672971845,734.8666487,1044.395887,0.815060198,222.0661316,551.9723692,0.886933804,918.9938076,1524.194374,0.890231371
508,214.4575133,544.3265212,0.406813234,733.6638322,1047.391292,0.672575295,218.8431652,554.7222306,0.245534241,215.7148849,540.9762621,0.251053333
509,1014.777035,571.0745769,0.667928338,733.8999581,1044.327159,0.777823091,221.6367922,551.8305268,0.87622726,918.7790227,1524.044258,0.886818409
510,1014.853541,571.0985193,0.66950202,733.9915252,1044.213281,0.785132766,221.6281881,551.7466173,0.874473095,919.0146286,1524.148611,0.885867715
511,213.8392606,542.950882,0.398384124,737.3472376,1046.545291,0.654603124,219.8700294,553.5012629,0.255345285,214.3007859,540.9240475,0.283265024
512,1014.690712,570.8621168,0.675955653,733.810482,1043.996043,0.786187887,221.9074769,551.5760598,0.875817597,918.9453771,1523.990882,0.88566947
513,1014.730599,570.9586039,0.67712146,733.7365723,1044.004043,0.784844041,221.8971276,551.7002306,0.876613557,918.7532883,1524.054237,0.89010179
514,213.9188321,542.9842072,0.404330671,736.8373141,1046.322991,0.639230549,219.8599319,553.5224021,0.259172201,214.5025723,540.9122267,0.282598078
515,1014.615878,570.7974477,0.682772994,733.924592,1044.005138,0.78234303,221.8619585,551.7615793,0.87824744,918.830596,1524.099659,0.888673186
516,1014.611558,570.8584476,0.679491758,734.0866189,1043.814194,0.783846021,221.8059382,551.7262566,0.876516521,918.679054,1523.971942,0.891148984
517,215.3233458,543.9957429,0.364189327,734.9597402,1044.867067,0.666415632,215.1359666,547.0663037,0.241104305,213.678167,540.4654193,0.243140191
518,1014.700716,570.9674578,0.682781816,734.1618614,1044.258161,0.795800567,221.8540998,551.6379664,0.878870428,918.8079121,1524.026315,0.888656139
519,1014.691682,571.3352079,0.667155266,742.6573792,1049.693056,0.750574708,221.7467613,551.7080619,0.877455354,918.9965434,1524.270501,0.885103643
520,213.9069058,543.0184033,0.401782483,758.2044857,1058.883425,0.8521896,219.9965448,553.5155582,0.255201042,214.4225283,540.9494476,0.281300545
521,1014.913224,571.3821745,0.665973425,771.5607226,1065.155886,0.75352484,221.7870307,551.7532392,0.876539826,919.113924,1524.048609,0.887879133
522,1014.894702,570.975934,0.664663196,780.1565008,1069.870174,0.669875622,222.1549168,551.8135407,0.891370475,918.7155426,1524.184224,0.889487803
523,214.4793625,544.1201658,0.419790983,781.0379148,1074.398358,0.84564352,218.5105851,554.9983044,0.252469957,216.0893158,540.9473219,0.266797602
524,1014.680727,571.0995183,0.663556635,778.3878508,1071.235037,0.726381063,222.2146969,551.8502016,0.891255856,918.7202783,1524.093038,0.891787887
525,1014.662009,571.0984201,0.66046524,778.7400541,1070.854418,0.711032391,222.2632675,551.9529326,0.890168548,918.6541922,1524.100215,0.889986515
526,214.4808445,544.0521925,0.424285859,782.0250401,1074.104726,0.833709717,218.6451671,554.9099675,0.253504813,216.1502138,540.927515,0.26515758
527,1014.763813,571.0451598,0.661742926,779.4082527,1070.658237,0.735992551,222.2657118,551.9820457,0.888795972,918.6618752,1524.195068,0.892416596
528,1014.85684,570.8922796,0.668822587,779.6068668,1070.690116,0.738629043,222.1794033,551.9730983,0.887236357,918.7118535,1524.174978,0.89227128
529,214.4956564,544.0460171,0.419567347,781.9883037,1074.294046,0.811278999,218.5980532,554.9687068,0.252254665,216.0882004,540.9055967,0.260427475
530,1014.772601,570.8382463,0.664286971,780.2052245,1071.102274,0.754740894,222.225976,551.8423305,0.890321732,918.6705782,1524.250681,0.891902626
531,1014.828918,570.7252936,0.665608287,779.6028833,1071.384078,0.749585032,222.3009963,551.8352273,0.893612087,918.7581184,1524.15979,0.892510474
532,214.4337094,544.0577867,0.421629906,782.4210725,1074.709971,0.810818911,218.5827513,554.9574295,0.250734031,216.1198816,540.9399667,0.262469977
533,1014.90788,570.7523189,0.662551403,779.51612,1071.1924,0.734326482,222.20081,551.9157968,0.889622271,918.7019081,1524.1791,0.893120408
534,1014.908686,570.7573175,0.663609803,779.9851456,1071.247998,0.752254069,222.1267738,551.9079154,0.888409972,918.748389,1524.254642,0.894407034
535,214.3791844,543.9853873,0.421546847,782.9356413,1074.783814,0.81258297,218.6823738,554.9179206,0.254794002,216.0805686,540.8162012,0.260537714
536,1014.836473,570.7233539,0.665858269,780.3109269,1071.564435,0.773040652,221.9979005,551.953186,0.887303114,918.6420078,1524.101279,0.892985463
537,1014.865991,570.8267722,0.667782784,780.9129286,1071.442066,0.763978839,222.1392269,551.9762528,0.880551875,918.9875913,1523.96634,0.895124018
538,215.7712916,544.8182548,0.354635715,782.7320342,1073.763692,0.80824399,215.252356,547.5252733,0.220286727,214.7630579,539.907598,0.215812624
539,1014.658679,570.7605929,0.669304729,781.1386476,1071.427096,0.77068001,222.0376978,551.9701595,0.87965548,918.9018738,1524.168328,0.894915283
540,1014.549739,570.710999,0.670045614,781.4025316,1071.225139,0.769167423,222.1252513,551.9323394,0.881693721,918.8530602,1524.266739,0.895300806
541,214.1511308,543.8806984,0.422888309,783.6629858,1075.344189,0.790027797,218.501442,555.0704336,0.246942341,214.4972259,556.4419661,0.267226726
542,1014.616119,570.7923722,0.669473648,782.0649238,1071.240162,0.772579908,222.0401564,551.983876,0.881809592,918.839406,1524.196443,0.894220948
543,1014.535386,570.8113227,0.668285072,781.92135,1071.42618,0.774969995,222.0442438,551.97084,0.882188797,918.8027005,1524.111487,0.893613636
544,214.0415817,543.7551845,0.418199539,783.5539341,1075.35405,0.78908062,218.7593961,555.0334682,0.25478521,216.1437814,540.8479528,0.266447663
545,1014.594992,570.8676243,0.669678926,782.6956196,1071.54672,0.785710275,222.0398512,551.8682213,0.881044924,918.7799473,1524.043085,0.894265652
546,1014.532578,570.9481654,0.672292233,782.345634,1071.602157,0.780641913,222.1424422,551.8435867,0.886141598,918.8383389,1524.111076,0.894412279
547,214.008777,543.6263084,0.419083357,784.3030663,1075.469224,0.768678188,218.8873074,555.0179968,0.259969532,216.1309423,540.7625513,0.266843945
548,1014.676136,570.8909574,0.676192522,782.0458245,1071.451293,0.784876943,222.1320519,551.8939915,0.882564604,918.9223006,1523.966857,0.894732952
549,1014.610275,570.8749018,0.675230563,781.9970617,1071.432144,0.778770685,222.0580196,551.7654777,0.883613825,918.9833586,1523.863308,0.894311011
550,215.4992506,544.7447621,0.359200418,783.3432007,1073.955124,0.787475407,215.4233192,547.5860357,0.22109741,214.7647662,539.9698482,0.217740297
551,1014.787296,570.8770828,0.675288737,782.0692606,1071.347604,0.782415867,222.0664802,551.7427182,0.884242177,918.9706979,1523.868972,0.894620299
552,1014.777247,570.7427468,0.68835783,782.1757612,1071.871677,0.786013305,222.3219042,551.5794961,0.881820321,918.5127201,1524.203124,0.895445049
553,214.0183443,544.1762174,0.4182477,783.6360612,1075.482799,0.779135168,218.8503869,554.8884048,0.243971795,215.7603169,540.8105474,0.25826019
554,1014.809092,570.8098769,0.685237646,782.1441011,1071.944795,0.78566128,222.3298545,551.5621192,0.882258773,918.5237715,1524.231253,0.8982566
555,1014.818063,570.7917337,0.688409626,782.5447745,1071.864557,0.784411788,222.3893976,551.5951014,0.882175744,918.5541837,1524.321294,0.897930801
556,214.0793216,544.1182055,0.420706391,783.9224119,1075.716514,0.77928257,218.8210161,554.9319276,0.24375385,215.8324578,540.8581691,0.259549022
557,1014.834358,570.7352247,0.686735988,781.9719877,1071.856812,0.783406854,222.4102726,551.7213545,0.881654501,918.4853489,1524.347144,0.897592545
558,1014.770583,570.7826285,0.688029647,782.602016,1072.193784,0.793080568,222.4058042,551.7068188,0.877981186,918.7107301,1524.163129,0.896341085
559,214.1289097,544.1072871,0.417904645,783.6017017,1075.764089,0.778019071,218.7738771,554.9512595,0.245340168,215.8968053,540.921464,0.260047913
560,1014.941707,570.9103475,0.686470747,782.1938138,1071.953651,0.783233523,222.3587031,551.6672676,0.879064679,918.6442122,1524.057705,0.895916522
561,1014.807867,570.9464636,0.68740201,782.3930855,1072.022632,0.788746953,222.2546115,551.7175021,0.878965974,918.6723073,1523.970676,0.89675796
562,215.4274189,544.7623926,0.36930427,783.4663296,1073.666455,0.786023021,215.3672871,547.3183744,0.219959617,214.6764891,539.930511,0.222177804
