coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
105,1117.35418,391.5315735,0.876560152,940.496155,627.2524706,0.86766398,738.205741,306.7759663,0.871509075,1073.00384,790.5350854,0.812525928
106,726.4607058,294.2726998,0.094566524,941.1384233,628.8273825,0.919493139,733.4537166,302.0167937,0.315931976,733.7442571,298.9326049,0.435069919
107,1117.352941,391.524061,0.877560675,940.519164,627.1676821,0.867820263,738.1701564,306.7910501,0.86943531,1072.998421,790.509552,0.811876893
108,1117.338026,391.5139146,0.877555847,940.502924,627.1011484,0.86849457,738.1582967,306.7855204,0.869701743,1073.022868,790.5641167,0.810827851
109,726.4560876,294.2468576,0.093076557,941.1659325,628.7510335,0.919631362,733.3872818,301.9829955,0.313444376,733.7459208,298.9687572,0.430591941
110,1117.325734,391.5377626,0.876881361,940.5680459,627.1604818,0.869431496,738.1682062,306.7680199,0.870049238,1073.018337,790.5485258,0.811891198
111,1117.317344,391.5485961,0.876651764,940.5838048,627.1598173,0.868965089,738.1767837,306.7659944,0.870922983,1073.033273,790.525491,0.811807513
112,726.4589086,294.2853975,0.094108254,941.1721321,628.7652969,0.920300603,733.4437878,302.019618,0.314866722,733.7503349,298.9203099,0.433933407
113,1117.293157,391.5629904,0.87584579,940.6057787,627.2043828,0.869632781,738.1931291,306.7669432,0.870727301,1072.98658,790.4845121,0.814185739
114,1117.306341,391.5550582,0.875787914,940.5814825,627.1308507,0.86974299,738.1820897,306.7675053,0.870859742,1072.971754,790.4634256,0.813509524
115,726.4682417,294.2800846,0.094093472,948.957919,631.830308,0.824962139,733.4308486,302.0134978,0.314936578,733.7423425,298.9251493,0.433561683
116,1115.073373,392.8246121,0.820666909,975.4023128,647.8294647,0.855524302,738.166218,306.7799486,0.870860994,1072.957131,790.5194633,0.821303487
117,1114.590415,392.055613,0.786944509,991.1724079,658.2193146,0.875917315,738.1861799,306.8370675,0.868958473,1072.894536,790.6042593,0.825214505
118,726.447052,294.2745605,0.09395647,992.0125704,660.8123764,0.927707553,733.4409012,302.0193472,0.3147493,733.739306,298.9253603,0.43294695
119,1114.592536,392.0270066,0.787453413,992.4838786,659.3728781,0.897047043,738.190909,306.7969205,0.869494081,1072.899974,790.5962,0.830480933
120,1114.483646,392.1599379,0.767784715,992.0770395,659.6649866,0.895308077,738.0786562,306.812483,0.874916852,1072.639072,790.5277605,0.832450986
121,726.2861285,294.3346457,0.096548676,992.2712512,660.6082652,0.927984357,733.4941587,302.2729945,0.321504086,733.6910535,298.9532927,0.438329279
122,1114.484195,392.1466727,0.764095068,992.0937154,659.6602507,0.895354867,738.0663092,306.7709078,0.875347495,1072.690557,790.5235674,0.827964127
123,1114.499348,392.1406107,0.765427709,992.085561,659.6014061,0.893499494,738.0790272,306.7592154,0.873514652,1072.63992,790.5168931,0.829405308
124,726.2948279,294.346252,0.096953481,992.2635002,660.6218467,0.927575648,733.4883732,302.2788377,0.321487129,733.7139217,298.9609689,0.440097749
125,1114.481823,392.1618991,0.762725413,992.0839472,659.6342363,0.894378483,738.0762739,306.7553911,0.873304546,1072.61761,790.5203233,0.831415892
126,1114.49238,392.1325703,0.765465915,992.1824167,659.6375704,0.895379305,738.0801064,306.752005,0.874298155,1072.628909,790.5397143,0.829218328
127,726.2812452,294.3560057,0.096682668,992.3158593,660.5988397,0.926823616,733.4932563,302.2774382,0.320804834,733.7275304,298.983007,0.43962729
128,1114.476513,392.1878977,0.760561585,992.1370821,659.639082,0.895704031,738.0883627,306.7599893,0.873864412,1072.645981,790.530544,0.831240475
129,1114.489097,392.2148714,0.761402488,992.1636376,659.6659698,0.895244837,738.0811235,306.7524599,0.873810589,1072.621844,790.5245814,0.828041196
130,726.2922606,294.3147745,0.096057326,992.2700939,660.6009712,0.927648425,733.4459426,302.2706704,0.319024324,733.7269369,298.9748346,0.437152982
131,1114.503243,392.2665677,0.760450721,992.1703033,659.5990391,0.894887209,738.0623331,306.7789582,0.873832107,1072.656876,790.484093,0.828954697
132,1114.420917,392.1611996,0.766425133,992.2079778,659.6283312,0.897866547,738.0191625,306.7884877,0.872987866,1072.645159,790.5062866,0.830650449
133,726.2866263,294.3248982,0.096305966,992.1980095,660.5387132,0.927699864,733.4515674,302.2779555,0.32102567,733.715572,298.9712292,0.437959909
134,1114.381025,392.1727099,0.763761938,992.1812687,659.6789932,0.897963941,738.0197613,306.7942663,0.873128414,1072.67273,790.5006123,0.828473866
135,1114.458183,392.3004069,0.789997697,992.1280196,659.6880541,0.89413774,738.0333116,306.8119724,0.869343281,1072.692256,790.6257379,0.826963902
136,726.3104882,294.3807735,0.098437339,992.1306314,660.7373624,0.925301552,733.471119,302.1534081,0.327861905,733.5528146,299.1455596,0.453153551
